"country","scenario","measure","n_implicates","estimate_nw","estimate_nwx","estimate_ratio","se_nw","se_nwx","se_ratio","ratio","ratio_se","ratio_se_delta_SUPERSEDED","ratio_ci_lo","ratio_ci_hi","paradox","paradox_robust","no_paradox_robust"
"EE_2023","baseline_3pct","top10",5,0.516891052786238,0.554121251407649,0.932816224693588,0.0255852440395344,0.0265136084652328,0.0125735486939635,0.932816224693588,0.0125735486939635,0.0642186709854501,0.908172069253419,0.957460380133756,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","top10",5,0.527479189201106,0.715721013810082,0.737036888074429,0.022823913145343,0.0644562053358272,0.0525039777570017,0.737036888074429,0.0525039777570017,0.0736350999175674,0.634129091670705,0.839944684478152,TRUE,TRUE,FALSE
"FR_2023","baseline_3pct","top10",5,0.506429937749239,0.761549568787756,0.664999309966626,0.0150192483804478,0.0520823361321726,0.0395631388540972,0.664999309966626,0.0395631388540972,0.0495713577734493,0.587455557812595,0.742543062120656,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","top10",5,0.422374302312333,1.0029013183984,0.566325306400068,0.0164311306389371,3.10455766497141,0.278743711748765,0.566325306400068,0.278743711748765,1.30381239264012,0.0199876313724882,1.11266298142765,TRUE,FALSE,FALSE
"HR_2023","baseline_3pct","top10",5,0.392231673259549,0.453276934192006,0.865322167474674,0.0173504661569237,0.0201949780543761,0.0168247434804079,0.865322167474674,0.0168247434804079,0.0543280024797364,0.832345670253074,0.898298664696273,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","top10",5,0.447732921766431,0.497438532353049,0.900076869146761,0.00913435087002206,0.0109104301536717,0.00934200041264843,0.900076869146761,0.00934200041264843,0.026961485117774,0.881766548337971,0.918387189955552,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","top10",5,0.478240701677761,0.565872201408495,0.845120241581369,0.057181927313022,0.0601252654870773,0.0250183397037578,0.845120241581369,0.0250183397037578,0.135184993762963,0.796084295762004,0.894156187400735,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","top10",5,0.467066715474836,0.614412019655914,0.760706423617278,0.0257619397941031,0.0644644187508992,0.0677339876820074,0.760706423617278,0.0677339876820074,0.0901086619865718,0.627947807760544,0.893465039474013,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","top10",5,0.575192747628135,0.602979033907202,0.953908021707937,0.0642269533956485,0.0661188874574099,0.0140296291192468,0.953908021707937,0.0140296291192468,0.149288226433515,0.926409948634214,0.981406094781661,TRUE,TRUE,FALSE
"MT_2023","baseline_3pct","top10",5,0.346260832998801,0.418611595167059,0.827164935220238,0.0249651891045428,0.0412501973310454,0.024272482285643,0.827164935220238,0.024272482285643,0.100997314384691,0.779590869940377,0.874739000500098,TRUE,TRUE,FALSE
"NL_2023","baseline_3pct","top10",5,0.447385071115032,0.467515349980432,0.957488049269379,0.0133575169384393,0.0209413201877881,0.0293532463788341,0.957488049269379,0.0293532463788341,0.0515135947757437,0.899955686366865,1.01502041217189,TRUE,FALSE,FALSE
"PT_2023","baseline_3pct","top10",5,0.496164791760331,0.576259350258772,0.861116650588687,0.0125955264629276,0.0182665541377756,0.0194139330657943,0.861116650588687,0.0194139330657943,0.0349662322274046,0.82306534177973,0.899167959397644,TRUE,TRUE,FALSE
"SI_2023","baseline_3pct","top10",5,0.415665076390352,1.32017930128059,0.322134418320412,0.0318254149084203,0.47737561983971,0.079896133564658,0.322134418320412,0.079896133564658,0.116375499962386,0.165537996533682,0.478730840107141,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","top10",5,0.358308915792704,0.459743413008464,0.779418584926855,0.0155602407396258,0.0218471914019237,0.0214195914703839,0.779418584926855,0.0214195914703839,0.0501714119181689,0.737436185644903,0.821400984208808,TRUE,TRUE,FALSE
"AT_2023","gradient","top10",5,0.514825673928678,0.568018959132136,0.907144769220301,0.0241800731729612,0.0389400294286797,0.0451322275440412,0.907144769220301,0.0451322275440412,0.0753179355441327,0.81868560323398,0.995603935206622,TRUE,TRUE,FALSE
"BE_2023","gradient","top10",5,0.427404403008486,0.439361679418082,0.972786247728926,0.0304041554298367,0.0318659622702329,0.0209411104536023,0.972786247728926,0.0209411104536023,0.0988261647975252,0.931741671239865,1.01383082421799,TRUE,FALSE,FALSE
"CY_2023","gradient","top10",5,0.428953303230198,0.429178977631782,0.99947649669646,0.0210137021820113,0.0224315686401153,0.0242658764137242,0.99947649669646,0.0242658764137242,0.0715976221228807,0.95191537892556,1.04703761446736,TRUE,FALSE,FALSE
"DE_2023","gradient","top10",5,0.536086762234248,0.556459720160332,0.963389382151142,0.0277903272458727,0.026948281935378,0.0134482849726615,0.963389382151142,0.0134482849726615,0.068343459918562,0.937030743604725,0.989748020697558,TRUE,TRUE,FALSE
"EE_2023","gradient","top10",5,0.516891052786238,0.527436966871154,0.980006390591039,0.0255852440395344,0.0248598735347744,0.00839576216273031,0.980006390591039,0.00839576216273031,0.0669827589369273,0.963550696752088,0.996462084429991,TRUE,TRUE,FALSE
"ES_2023","gradient","top10",5,0.527479189201106,0.52771067885977,0.999610058270834,0.022823913145343,0.0285719815131953,0.0239896940419254,0.999610058270834,0.0239896940419254,0.0692788183366652,0.952590257948661,1.04662985859301,TRUE,FALSE,FALSE
"FR_2023","gradient","top10",5,0.506429937749239,0.516072063017402,0.981316320027504,0.0150192483804478,0.0173059402592937,0.00766242843457573,0.981316320027504,0.00766242843457573,0.0439304386742817,0.966297960295736,0.996334679759273,TRUE,TRUE,FALSE
"GR_2023","gradient","top10",5,0.422374302312333,0.44430350228637,0.951699212363908,0.0164311306389371,0.0279546761112257,0.0421782433457924,0.951699212363908,0.0421782433457924,0.0703220819936636,0.869029855406155,1.03436856932166,TRUE,FALSE,FALSE
"HR_2023","gradient","top10",5,0.392231673259549,0.398416323744731,0.984474510062619,0.0173504661569237,0.0186286510801103,0.0165528441594696,0.984474510062619,0.0165528441594696,0.0633666020762597,0.952030935510058,1.01691808461518,TRUE,FALSE,FALSE
"HU_2023","gradient","top10",5,0.447732921766431,0.45719996598954,0.979293439582304,0.00913435087002206,0.00997199004607169,0.00541497254444829,0.979293439582304,0.00541497254444829,0.02924686476539,0.968680093395185,0.989906785769422,TRUE,TRUE,FALSE
"LT_2023","gradient","top10",5,0.478240701677761,0.504391086826245,0.948206553904493,0.057181927313022,0.0612302891477153,0.0102208148656212,0.948206553904493,0.0102208148656212,0.161556591777867,0.928173756767876,0.968239351041111,TRUE,TRUE,FALSE
"LU_2023","gradient","top10",5,0.467066715474836,0.468385985375922,0.99719697092039,0.0257619397941031,0.0282718165525815,0.020927663823367,0.99719697092039,0.020927663823367,0.0815353385304613,0.95617874982659,1.03821519201419,TRUE,FALSE,FALSE
"LV_2023","gradient","top10",5,0.575192747628135,0.5821441691339,0.988048611560224,0.0642269533956485,0.0669906029935577,0.0104129276018521,0.988048611560224,0.0104129276018521,0.158430917310041,0.967639273460594,1.00845794965985,TRUE,FALSE,FALSE
"MT_2023","gradient","top10",5,0.346260832998801,0.35786007282984,0.967587219945169,0.0249651891045428,0.0263127621803309,0.00475618304959055,0.967587219945169,0.00475618304959055,0.0996412722979062,0.958265101167972,0.976909338722367,TRUE,TRUE,FALSE
"NL_2023","gradient","top10",5,0.447385071115032,0.450355394540162,0.993461566690934,0.0133575169384393,0.0149505562411475,0.00968323141176152,0.993461566690934,0.00968323141176152,0.0443540289049138,0.974482433123882,1.01244070025799,TRUE,FALSE,FALSE
"PT_2023","gradient","top10",5,0.496164791760331,0.510745605346152,0.971478106228961,0.0125955264629276,0.015560331333895,0.0151212298398427,0.971478106228961,0.0151212298398427,0.0385240312272129,0.941840495742869,1.00111571671505,TRUE,FALSE,FALSE
"SI_2023","gradient","top10",5,0.415665076390352,0.448288527020176,0.927628614630825,0.0318254149084203,0.0379327152640952,0.0171033583387348,0.927628614630825,0.0171033583387348,0.105810332957926,0.894106032286904,0.961151196974745,TRUE,TRUE,FALSE
"SK_2023","gradient","top10",5,0.358308915792704,0.374083593907228,0.957846999369391,0.0155602407396258,0.0168414741021863,0.0149779141156436,0.957846999369391,0.0149779141156436,0.0599142361591648,0.928490287702729,0.987203711036052,TRUE,TRUE,FALSE
